# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: 
# Radar Angle: 
# Measurement ID: 1
# Polarization: 
# Timestamp: 2025-07-15T15:43:37.281227
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 52, 'FeSensor_2': 100660, 'FeSensor_3': 17024, 'FeSensor_4': 1443}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-07-15T15:43:37.281298
946, 1332, -6798, -13218
1288, 1034, -8398, -10956
1472, 706, -9654, -9460
1534, 416, -10640, -7946
1464, 172, -10580, -6130
1432, 24, -10364, -4704
1444, -176, -10456, -3586
1418, -346, -10666, -2448
1368, -528, -10520, -1256
1320, -708, -10290, -562
1244, -862, -10878, 66
1124, -930, -11516, 1122
1050, -1022, -11826, 2192
948, -1044, -11662, 3042
864, -1106, -11444, 3828
744, -1140, -11226, 4774
630, -1142, -10762, 5848
588, -1218, -10684, 7156
496, -1340, -10638, 8982
322, -1396, -9990, 10460
224, -1314, -9024, 11320
202, -1288, -8022, 12056
108, -1328, -6946, 12982
26, -1314, -5488, 14056
-50, -1344, -3736, 14752
-152, -1364, -1790, 15070
-284, -1388, 88, 15026
-468, -1350, 1862, 15148
-632, -1350, 4124, 15590
-914, -1338, 6766, 15660
-1094, -1104, 9440, 14644
-1190, -852, 12212, 12786
-1130, -630, 14562, 10490
-992, -560, 16208, 8156
-1036, -616, 16382, 5978
-1162, -616, 16382, 3368
-1322, -490, 16382, 288
-1430, -258, 16382, -2970
-1448, -152, 16382, -6318
-1558, 44, 16382, -9878
-1578, 288, 16382, -13520
-1566, 464, 16382, -16346
-1548, 690, 16382, -16384
-1506, 1000, 13362, -16384
-1252, 1266, 10256, -16384
-872, 1286, 6072, -16384
-818, 1278, 2256, -16384
-760, 1652, -1396, -16384
-368, 1922, -5064, -16384
144, 2012, -8532, -16384
654, 1806, -11524, -16384
1012, 1492, -14302, -14434
1284, 1122, -16384, -11708
1354, 734, -16384, -7672
1432, 518, -16384, -3936
1496, 324, -16384, -946
1580, 216, -16384, 1512
1730, -58, -16384, 3786
1734, -394, -16384, 5588
1622, -716, -15840, 7070
1402, -926, -14766, 8760
1146, -994, -13058, 10156
982, -986, -10986, 10782
850, -918, -9198, 10996
858, -930, -7752, 11218
812, -1024, -6354, 11222
710, -1052, -5222, 10874
680, -1172, -4450, 11048
554, -1368, -3452, 11180
282, -1382, -2594, 10860
44, -1214, -1894, 10848
-80, -1074, -966, 11028
-38, -1080, 34, 11110
-94, -1108, 1054, 11220
-176, -1092, 2072, 11394
-244, -1020, 3450, 11406
-234, -980, 4920, 10714
-276, -1034, 6158, 10032
-358, -1168, 7848, 9924
-574, -1168, 9336, 9192
-744, -944, 10198, 7996
-816, -838, 11694, 6980
-872, -700, 13300, 5604
-904, -592, 14310, 3934
-946, -560, 15212, 2140
-1024, -448, 16346, 254
-1138, -372, 16382, -1878
-1252, -352, 16382, -4256
-1458, -206, 16382, -6650
-1572, 86, 16382, -9064
-1548, 420, 16382, -11462
-1348, 780, 15738, -13354
-954, 916, 13464, -15000
-730, 820, 11646, -16384
-760, 780, 9690, -16384
-814, 910, 7490, -16384
-708, 1132, 4746, -16384
-566, 1326, 1204, -16384
-246, 1460, -2658, -16384
134, 1444, -6538, -16384
440, 1348, -10424, -16384
736, 1146, -14116, -16384
872, 948, -16384, -14292
958, 856, -16384, -11380
1148, 742, -16384, -6996
1298, 556, -16384, -2856
1356, 356, -16384, 990
1428, 222, -16384, 4796
1650, 14, -16384, 8532
1806, -370, -16384, 11682
1736, -726, -16384, 14030
1572, -988, -16384, 15942
1378, -1156, -13654, 16382
1068, -1338, -10672, 16382
730, -1234, -6968, 16382
648, -1196, -4060, 16382
586, -1304, -1612, 16382
370, -1300, 154, 15158
168, -1252, 1352, 13786
18, -1112, 2810, 13382
-12, -1134, 4692, 13074
-160, -1176, 6416, 12108
-270, -1016, 7640, 10674
-254, -932, 8538, 9274
-238, -906, 9050, 8082
-316, -896, 9466, 6966
-346, -840, 9716, 5866
-388, -824, 10024, 5074
-524, -800, 10634, 4252
-638, -720, 11402, 3358
-692, -564, 11976, 2228
-584, -484, 12252, 1196
-512, -480, 12700, 222
-576, -468, 13188, -764
-626, -422, 13464, -1870
-676, -424, 13816, -3290
-750, -420, 14026, -4824
-858, -338, 13808, -6302
-924, -178, 13492, -7640
-978, -38, 13268, -9106
-1026, 124, 12786, -10928
-902, 298, 12050, -12882
-702, 312, 10942, -14552
-706, 344, 9450, -16138
-768, 424, 7552, -16384
-778, 610, 5224, -16384
-670, 810, 2696, -16384
-532, 942, -52, -16384
-338, 1106, -2856, -16384
30, 1168, -5926, -16384
466, 1006, -9422, -16384
728, 788, -13056, -16384
816, 588, -16330, -15208
948, 456, -16384, -12932
958, 278, -16384, -9700
966, 196, -16384, -5826
982, 114, -16384, -2066
1116, 34, -16384, 1576
1272, -226, -16384, 5270
1224, -470, -16384, 9330
1196, -686, -16384, 13642
1078, -960, -16384, 16382
862, -1094, -16384, 16382
608, -1078, -16384, 16382
460, -938, -11146, 16382
510, -884, -7918, 16382
576, -996, -3202, 16382
448, -1144, 1128, 16382
212, -1238, 5132, 16382
-62, -1222, 8358, 16382
-264, -1094, 10872, 16382
-376, -962, 12674, 14184
-514, -804, 14086, 12032
-544, -686, 15676, 9514
