# === Measurement Header ===
# Radar Frequency: 17GHz
# Site Name: fortress_metalplate
# Radar Angle: 0
# Measurement ID: 1
# Polarization: h
# Timestamp: 2025-01-17T15:31:50.496784
# Device Number: 600230001
# Frontend Connected: 4262920193
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 16500000
# Max Frequency: 18500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 23, 'FeSensor_2': 96811, 'FeSensor_3': 16387, 'FeSensor_4': 1347}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T15:31:50.496810
596, -46, 3862, 2076
496, -34, 4148, 1662
402, 40, 4298, 1266
340, 102, 4386, 836
316, 166, 4482, 418
282, 258, 4570, -76
252, 296, 4646, -580
264, 396, 4706, -1104
278, 528, 4718, -1652
326, 652, 4524, -2124
362, 730, 4226, -2586
436, 786, 3912, -3028
530, 798, 3516, -3438
578, 792, 3070, -3688
658, 822, 2614, -3882
790, 842, 2156, -4104
880, 876, 1712, -4284
1030, 922, 1316, -4572
1118, 886, 868, -4816
1176, 810, 390, -4942
1212, 718, -108, -4840
1212, 596, -606, -4668
1228, 484, -1102, -4610
1332, 434, -1676, -4674
1416, 400, -2260, -4692
1456, 330, -2864, -4614
1468, 284, -3414, -4422
1450, 188, -3826, -4008
1380, 104, -4258, -3488
1362, 60, -4632, -2992
1314, -30, -4988, -2492
1274, -104, -5328, -1916
1294, -190, -5748, -1374
1298, -230, -6196, -772
1302, -292, -6314, -74
1276, -334, -6324, 654
1202, -364, -6210, 1392
1138, -388, -5988, 2118
1110, -466, -5748, 2836
1032, -544, -5274, 3408
930, -598, -4684, 3870
846, -624, -4076, 4328
784, -642, -3490, 4766
686, -618, -2830, 5108
578, -618, -2122, 5336
480, -614, -1454, 5464
410, -564, -776, 5504
348, -542, -66, 5438
280, -548, 618, 5366
282, -526, 1272, 5218
278, -466, 1954, 5018
266, -446, 2610, 4744
254, -436, 3164, 4302
222, -458, 3552, 3800
126, -494, 3938, 3302
50, -464, 4248, 2782
-2, -446, 4462, 2260
-68, -416, 4602, 1728
-170, -360, 4754, 1236
-288, -288, 4966, 782
-366, -250, 5146, 322
-410, -168, 5262, -160
-436, -50, 5184, -610
-416, 32, 4912, -1028
-418, 134, 4638, -1492
-390, 230, 4518, -1940
-348, 318, 4426, -2406
-266, 414, 4260, -2828
-212, 426, 4076, -3222
-182, 458, 3760, -3478
-162, 500, 3496, -3832
-126, 568, 3212, -4262
-90, 594, 2860, -4648
-40, 588, 2416, -4984
38, 622, 1910, -5290
54, 618, 1348, -5490
100, 620, 762, -5786
160, 686, 172, -6224
200, 730, -466, -6386
252, 746, -1178, -6316
320, 746, -1934, -6244
418, 750, -2676, -6088
482, 724, -3376, -5774
526, 700, -4066, -5440
604, 638, -4872, -5136
678, 616, -5698, -4772
760, 576, -6366, -4240
798, 484, -6924, -3546
850, 424, -7406, -2770
890, 324, -7814, -1876
866, 248, -7990, -968
872, 202, -8048, -80
874, 90, -8088, 904
876, 8, -7960, 1802
838, -24, -7622, 2612
770, -90, -7110, 3338
768, -164, -6658, 4128
730, -222, -6188, 4878
640, -308, -5414, 5374
532, -364, -4668, 5824
440, -404, -3964, 6352
360, -410, -3122, 6688
258, -414, -2200, 6916
188, -410, -1278, 7000
108, -392, -392, 6978
22, -320, 520, 6836
-24, -304, 1394, 6530
-84, -314, 2240, 6224
-98, -294, 3054, 5842
-132, -228, 3798, 5374
-174, -180, 4402, 4806
-246, -168, 4846, 4142
-276, -154, 5206, 3426
-342, -152, 5520, 2680
-406, -126, 5940, 2012
-454, -96, 6276, 1320
-514, -12, 6366, 600
-574, 96, 6402, -160
-564, 166, 6314, -924
-590, 250, 5970, -1594
-578, 292, 5662, -2262
-592, 408, 5420, -3010
-602, 496, 5064, -3680
-590, 548, 4600, -4226
-548, 574, 4004, -4612
-510, 622, 3468, -5104
-468, 670, 2834, -5540
-456, 706, 2138, -5692
-418, 778, 1440, -5770
-376, 834, 744, -5910
-328, 874, 100, -5906
-278, 874, -486, -5752
-236, 938, -1046, -5708
-216, 956, -1558, -5618
-172, 982, -2062, -5474
-130, 1048, -2644, -5466
-112, 1088, -3150, -5384
-52, 1060, -3602, -5146
60, 1078, -4098, -4912
138, 1102, -4656, -4640
228, 1110, -5284, -4366
298, 1132, -5902, -4068
402, 1158, -6414, -3686
