# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: fortress_mnetalplate
# Radar Angle: 15
# Measurement ID: 1
# Polarization: v
# Timestamp: 2025-01-17T16:19:16.461921
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 22, 'FeSensor_2': 96095, 'FeSensor_3': 19010, 'FeSensor_4': 1628}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T16:19:16.461950
386, -796, 6148, -370
246, -918, 5464, -1568
88, -932, 4440, -2370
-90, -848, 3324, -2808
-260, -752, 2130, -2950
-344, -674, 1008, -2706
-382, -548, -10, -2062
-366, -422, -720, -1230
-332, -324, -1064, -344
-310, -292, -1026, 566
-302, -302, -656, 1358
-310, -260, -12, 1924
-314, -232, 904, 2172
-276, -182, 1960, 2094
-266, -70, 3134, 1656
-246, 10, 4014, 938
-108, 90, 4432, 34
98, 132, 4712, -1042
322, 46, 4864, -2234
516, -252, 4658, -3404
618, -550, 4080, -4378
538, -802, 3234, -5204
234, -1002, 2116, -5916
-148, -1096, 752, -6322
-516, -970, -784, -6128
-824, -688, -2362, -5564
-1036, -314, -3844, -4662
-1050, 162, -5210, -3412
-840, 536, -6194, -1886
-522, 698, -6478, -252
-102, 720, -6288, 1408
284, 580, -5502, 2750
564, 310, -4386, 3752
732, 26, -3030, 4310
832, -268, -1568, 4450
740, -578, -188, 4262
590, -780, 1038, 3650
336, -812, 1960, 2704
44, -808, 2586, 1652
-158, -748, 2840, 554
-314, -574, 2672, -446
-446, -370, 2266, -1294
-472, -166, 1682, -1950
-380, 4, 872, -2368
-198, 102, -150, -2526
12, 144, -1182, -2328
196, 70, -2156, -1796
314, -32, -2950, -1018
362, -156, -3410, -86
338, -262, -3632, 1018
328, -336, -3578, 2188
298, -362, -3092, 3132
266, -376, -2248, 3754
290, -402, -1202, 4076
320, -478, -160, 4076
362, -596, 976, 3834
316, -734, 1900, 3292
220, -852, 2588, 2522
10, -934, 3118, 1716
-230, -988, 3386, 908
-382, -916, 3260, 170
-560, -764, 3010, -496
-710, -528, 2612, -1058
-804, -226, 2038, -1440
-830, 62, 1356, -1606
-724, 294, 684, -1524
